AMP ID,Project Title,Status,Donor,District,City
8723851363,Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074),On-Going,European Union,Parsa,Birgunj
8723851363,Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074),On-Going,European Union,Rautahat,Gaur
8723851363,Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074),On-Going,European Union,Rolpa,Liwang
8723851363,Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074),On-Going,European Union,Rukum,Musikot
8723851363,Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074),On-Going,European Union,Salyan,Salyan Khalanga
8723851363,Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074),On-Going,European Union,Sindhupalchok,Chautara
8723851363,Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074),On-Going,European Union,Sunsari,Inaruwa
8723851363,Realisation of the rights and the sustainable reintegration of children and youth formerly associated with armed forces and armed groups (CAAFAG) in Nepal (CTR 234074),On-Going,European Union,Tanahu,Damauli
8723851365,Rehabilitating Children and Supporting Families and Communities Affected by Armed Conflict in Nepal (CTR 154908),On-Going,European Union,Achham,Mangalsen
8723851365,Rehabilitating Children and Supporting Families and Communities Affected by Armed Conflict in Nepal (CTR 154908),On-Going,European Union,Arghakhanchi,Sandhikharka
8723851365,Rehabilitating Children and Supporting Families and Communities Affected by Armed Conflict in Nepal (CTR 154908),On-Going,European Union,Ilam,Ilam
8723851365,Rehabilitating Children and Supporting Families and Communities Affected by Armed Conflict in Nepal (CTR 154908),On-Going,European Union,Kalikot,Kalikot
8723851365,Rehabilitating Children and Supporting Families and Communities Affected by Armed Conflict in Nepal (CTR 154908),On-Going,European Union,Kapilvastu,Taulihawa
8723851365,Rehabilitating Children and Supporting Families and Communities Affected by Armed Conflict in Nepal (CTR 154908),On-Going,European Union,Morang,Biratnagar
8723851365,Rehabilitating Children and Supporting Families and Communities Affected by Armed Conflict in Nepal (CTR 154908),On-Going,European Union,Siraha,Siraha
8723851369,Promoting Rights of Human rights defenders in Nepal (CTR 234037),,,,
8723851367,Janajatis Social and Economic Empowerment Project (JANSEEP) - Nepal (CTR 119627),On-Going,European Union,Dhanusa,Janakpur
8723851367,Janajatis Social and Economic Empowerment Project (JANSEEP) - Nepal (CTR 119627),On-Going,European Union,Dholkha,Charikot
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Jhapa,Chandragadhi
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Kanchanpur,Mahendara Nagar
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Kapilvastu,Taulihawa
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Kaski,Pokhara
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Kathmandu,Kathmandu
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Lalitpur,Patan
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Morang,Biratnagar
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Myagdi,Beni
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Parbat,Kusma
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Ramechhap,Manthali
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Rupandehi,Bhairahawa
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Siraha,Siraha
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Sunsari,Inaruwa
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Surkhet,Surkhet
8723851380,Prevention of torture in Nepal (CTR 148079),On-Hold,European Union,Udayapur,Gaighat
8723851440,Access to education for vulnerable and marginalized groups in Karnali (CTR 216469),On-Going,European Union,Dolpa,Dolpa
8723851440,Access to education for vulnerable and marginalized groups in Karnali (CTR 216469),On-Going,European Union,Humla,Simikot
8723851440,Access to education for vulnerable and marginalized groups in Karnali (CTR 216469),On-Going,European Union,Jumla,Jumla Khalanga
8723851440,Access to education for vulnerable and marginalized groups in Karnali (CTR 216469),On-Going,European Union,Kalikot,Kalikot
8723851440,Access to education for vulnerable and marginalized groups in Karnali (CTR 216469),On-Going,European Union,Mugu,Gamgadhi
8723851442,Enhancing the Capacity of School Aiming to Provide Quality Educational Opportunities for All: Special Focus on Poor and Marginalised Communities in Western Terai Districts (CTR 216441),On-Going,European Union,Arghakhanchi,Sandhikharka
8723851442,Enhancing the Capacity of School Aiming to Provide Quality Educational Opportunities for All: Special Focus on Poor and Marginalised Communities in Western Terai Districts (CTR 216441),On-Going,European Union,Gorkha,Gorkha
8723851442,Enhancing the Capacity of School Aiming to Provide Quality Educational Opportunities for All: Special Focus on Poor and Marginalised Communities in Western Terai Districts (CTR 216441),On-Going,European Union,Lamjung,Bensi Sahar
8723851509,Establishment of a business service centre for women's micro and small enterprises in Nepal (CTR 133415),Completed,European Union,Bhaktapur,Bhaktapur
8723851509,Establishment of a business service centre for women's micro and small enterprises in Nepal (CTR 133415),Completed,European Union,Kathmandu,Kathmandu
8723851509,Establishment of a business service centre for women's micro and small enterprises in Nepal (CTR 133415),Completed,European Union,Lalitpur,Patan
8723851509,Establishment of a business service centre for women's micro and small enterprises in Nepal (CTR 133415),Completed,European Union,Nuwakot,Bidur
8723851504,Action for sustainable employment through skill enhancement (CTR 250679),On-Going,European Union,Achham,Mangalsen
8723851504,Action for sustainable employment through skill enhancement (CTR 250679),On-Going,European Union,Kailali,Dhangadhi
8723851504,Action for sustainable employment through skill enhancement (CTR 250679),On-Going,European Union,Surkhet,Surkhet
8723851439,Education for vulnerable and marginalized children in Nepal (CTR 216571),On-Going,European Union,Dholkha,Charikot
8723851439,Education for vulnerable and marginalized children in Nepal (CTR 216571),On-Going,European Union,Ramechhap,Manthali
8723851439,Education for vulnerable and marginalized children in Nepal (CTR 216571),On-Going,European Union,Sindhupalchok,Chautara
87238982260,Mukti: enhanced capacity of civil society in Nepal to unite and demand state accountability and ensure protection and promotion of Haliya rights (CTR 267705),,,,
87238983285,VSBK _ Vertical Shaft Brick Kilns and other SCP _ Sustainable Construction Practices (CTR 262897),,,,
8723851390,State and non-state partnerships for inclusive justice (CTR - 250699),On-Going,European Union,Banke,Nepalgunj
8723851390,State and non-state partnerships for inclusive justice (CTR - 250699),On-Going,European Union,Jumla,Jumla Khalanga
8723851390,State and non-state partnerships for inclusive justice (CTR - 250699),On-Going,European Union,Kailali,Dhangadhi
8723851390,State and non-state partnerships for inclusive justice (CTR - 250699),On-Going,European Union,Kathmandu,Kathmandu
8723851390,State and non-state partnerships for inclusive justice (CTR - 250699),On-Going,European Union,Mahottari,Jaleswor
8723851390,State and non-state partnerships for inclusive justice (CTR - 250699),On-Going,European Union,Panchthar,Phidim
8723851390,State and non-state partnerships for inclusive justice (CTR - 250699),On-Going,European Union,Sunsari,Inaruwa
87238982259,"SAFE Media Nepal: A Safe, Able, Free and Empowered media for the promotion of human rights, democracy and peace in Nepal (CTR 267681)",,,,
8723851425,Access for Opportunities (improved socio-economic opportunities for marginalized communities)CTR - 118644,Completed,European Union,Achham,Mangalsen
8723851425,Access for Opportunities (improved socio-economic opportunities for marginalized communities)CTR - 118644,Completed,European Union,Gorkha,Gorkha
8723851425,Access for Opportunities (improved socio-economic opportunities for marginalized communities)CTR - 118644,Completed,European Union,Kalikot,Kalikot
8723851425,Access for Opportunities (improved socio-economic opportunities for marginalized communities)CTR - 118644,Completed,European Union,Tanahu,Damauli
8723851506,Alleviate unemployment by upgrading skills (CTR 251023),On-Going,European Union,Dang Deukhuri,Ghorahi
8723851506,Alleviate unemployment by upgrading skills (CTR 251023),On-Going,European Union,Dholkha,Charikot
8723851506,Alleviate unemployment by upgrading skills (CTR 251023),On-Going,European Union,Ramechhap,Manthali
8723851503,Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676,On-Going,European Union,Baitadi,Baitadi
8723851503,Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676,On-Going,European Union,Bajhang,Chainpur
8723851503,Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676,On-Going,European Union,Bhojpur,Bhojpur
8723851503,Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676,On-Going,European Union,Doti,Dipayal
8723851503,Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676,On-Going,European Union,Panchthar,Phidim
8723851503,Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676,On-Going,European Union,Sankhuwasabha,Khandbari
8723851503,Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676,On-Going,European Union,Taplejung,Taplejung
8723851503,Protecting and mainstreaming informal sector safety nets (PROMISE) - CTR 236676,On-Going,European Union,Terhathum,Manglung
87238983303,Agriculture and Nutrition Extension Project (ANE) - CTR 261122,,,,
8723851428,PRISM - Poverty Reduction of Informal workers in Solid waste Management sector (CTR - 236672),On-Going,European Union,Bhaktapur,Bhaktapur
8723851428,PRISM - Poverty Reduction of Informal workers in Solid waste Management sector (CTR - 236672),On-Going,European Union,Kathmandu,Kathmandu
8723851428,PRISM - Poverty Reduction of Informal workers in Solid waste Management sector (CTR - 236672),On-Going,European Union,Lalitpur,Patan
87238856783,World Food Programme MRC & SFP 2010-2012,,,,
87238856788,Development Gateway Foundation,,,,
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Baglung,Baglung
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Baitadi,Baitadi
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Banke,Nepalgunj
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Bardiya,Gulariya
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Dadeldhura,Dadeldhura
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Dailekh,Dullu
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Dang Deukhuri,Ghorahi
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Darchula,Darchula
8723851751,Micro-Enterprise Development Programme (MEDEP) III,Completed," - AusAid
 - Canadian International Development Agency
 - Himal Power Ltd",Dhanusa,Janakpur
